datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,points,subjective_diff,subjective_fun,click_per_second
2019-06-03 20:26:06.563,1559593566563,m8rvq,2,snake,80,8.928571428571429,0.7245173333333333,34.48,13,0,20,5,18,13,0,17,7,0.8
2019-06-03 20:26:07.565,1559593567565,m8rvq,2,snake,80,8.849557522123893,0.738344,34.45,13,0,20,5,18,13,0,17,7,0.8
2019-06-03 20:26:08.564,1559593568564,m8rvq,2,snake,79,8.849557522123893,0.7565952,34.45,13,0,20,5,18,13,0,17,7,0.8
2019-06-03 20:26:09.566,1559593569566,m8rvq,2,snake,79,8.771929824561404,0.7590839999999999,34.45,13,0,20,5,18,13,100,17,7,0.8
2019-06-03 20:26:10.566,1559593570566,m8rvq,2,snake,79,8.695652173913043,0.750788,34.45,13,0,20,5,18,13,100,17,7,0.8
2019-06-03 20:26:11.566,1559593571566,m8rvq,2,snake,80,8.695652173913043,0.7341960000000001,34.45,13,0,20,5,18,13,200,17,7,1.6
2019-06-03 20:26:12.566,1559593572566,m8rvq,2,snake,80,8.620689655172415,0.730048,34.45,13,0,20,5,18,13,300,17,7,1.6
2019-06-03 20:26:13.566,1559593573566,m8rvq,2,snake,80,8.620689655172415,0.7267296,34.45,13,0,20,5,18,13,300,17,7,1.6
2019-06-03 20:26:14.567,1559593574567,m8rvq,2,snake,81,8.547008547008547,0.7259,34.45,13,0,20,5,18,13,300,17,7,1.6
2019-06-03 20:26:15.566,1559593575566,m8rvq,2,snake,81,8.547008547008547,0.7259,34.45,13,0,20,5,18,13,400,17,7,1.6
2019-06-03 20:26:16.567,1559593576567,m8rvq,2,snake,81,8.695652173913043,0.721752,34.45,13,0,20,5,18,13,400,17,7,1.2
2019-06-03 20:26:17.567,1559593577567,m8rvq,2,snake,81,8.620689655172415,0.7259,34.45,13,0,20,5,18,13,500,17,7,1.2
2019-06-03 20:26:18.567,1559593578567,m8rvq,2,snake,81,8.547008547008547,0.721752,34.45,13,0,20,5,18,13,600,17,7,1.2
2019-06-03 20:26:19.567,1559593579567,m8rvq,2,snake,81,8.620689655172415,0.7259,34.45,13,0,20,5,18,13,600,17,7,1.2
2019-06-03 20:26:20.569,1559593580569,m8rvq,2,snake,81,8.620689655172415,0.721752,34.45,13,0,20,5,18,13,700,17,7,1.2
2019-06-03 20:26:21.632,1559593581632,m8rvq,2,snake,83,8.547008547008547,0.721752,34.45,13,0,20,5,18,13,700,17,7,1.2
2019-06-03 20:26:22.633,1559593582633,m8rvq,2,snake,82,8.474576271186441,0.721752,34.45,13,0,20,5,18,13,800,17,7,1.2
2019-06-03 20:26:23.633,1559593583633,m8rvq,2,snake,81,8.547008547008547,0.721752,34.45,13,0,20,5,18,13,900,17,7,1.2
2019-06-03 20:26:24.633,1559593584633,m8rvq,2,snake,83,8.547008547008547,0.721752,34.45,13,0,20,5,18,13,0,17,7,1.2
2019-06-03 20:26:25.633,1559593585633,m8rvq,2,snake,83,8.474576271186441,0.7176040000000001,34.45,13,0,20,5,18,13,0,17,7,1.2
2019-06-03 20:26:26.634,1559593586634,m8rvq,2,snake,83,8.474576271186441,0.7267296,34.45,13,0,20,5,18,13,100,17,7,1.6
2019-06-03 20:26:27.634,1559593587634,m8rvq,2,snake,83,8.474576271186441,0.730048,34.45,13,0,20,5,18,13,100,17,7,1.6
2019-06-03 20:26:28.634,1559593588634,m8rvq,2,snake,83,8.403361344537815,0.734196,34.45,13,0,20,5,18,13,100,17,7,1.6
2019-06-03 20:26:29.647,1559593589647,m8rvq,2,snake,83,8.403361344537815,0.7300479999999999,34.45,13,0,20,5,18,13,200,17,7,1.6
2019-06-03 20:26:30.647,1559593590647,m8rvq,2,snake,81,8.403361344537815,0.7259,34.45,13,0,20,5,18,13,200,17,7,1.6
2019-06-03 20:26:31.647,1559593591647,m8rvq,2,snake,81,8.695652173913043,0.7167743999999999,34.45,13,0,20,5,18,13,200,17,7,1.2
2019-06-03 20:26:32.648,1559593592648,m8rvq,2,snake,82,8.620689655172415,0.70516,34.45,13,0,20,5,18,13,200,17,7,1.2
2019-06-03 20:26:33.647,1559593593647,m8rvq,2,snake,82,8.547008547008547,0.696864,34.45,13,0,20,5,18,13,200,17,7,1.2
2019-06-03 20:26:34.647,1559593594647,m8rvq,2,snake,85,8.547008547008547,0.6968639999999999,34.45,13,0,20,5,18,13,200,17,7,1.2
2019-06-03 20:26:35.648,1559593595648,m8rvq,2,snake,84,8.474576271186441,0.6968639999999999,34.45,13,0,20,5,18,13,300,17,7,1.2
2019-06-03 20:26:36.649,1559593596649,m8rvq,2,snake,83,8.547008547008547,0.7200928,34.45,13,0,20,5,18,13,300,17,7,1.6
2019-06-03 20:26:37.648,1559593597648,m8rvq,2,snake,83,8.547008547008547,0.7383439999999999,34.51,13,0,20,5,18,13,400,17,7,1.6
2019-06-03 20:26:38.648,1559593598648,m8rvq,2,snake,82,8.403361344537815,0.759084,34.51,13,0,20,5,18,13,400,17,7,1.6
2019-06-03 20:26:39.648,1559593599648,m8rvq,2,snake,82,8.333333333333334,0.779824,34.51,13,0,20,5,18,13,500,17,7,1.6
2019-06-03 20:26:40.649,1559593600649,m8rvq,2,snake,80,8.333333333333334,0.792268,34.51,13,0,20,5,18,13,500,17,7,1.6
2019-06-03 20:26:41.649,1559593601649,m8rvq,2,snake,77,8.333333333333334,0.792268,34.51,13,0,20,5,18,13,600,17,7,1.4
2019-06-03 20:26:42.651,1559593602651,m8rvq,2,snake,77,8.264462809917354,0.78812,34.51,13,0,20,5,18,13,600,17,7,1.4
2019-06-03 20:26:43.655,1559593603655,m8rvq,2,snake,76,8.547008547008547,0.7632319999999999,34.51,13,0,20,5,18,13,600,17,7,1.4
2019-06-03 20:26:44.654,1559593604654,m8rvq,2,snake,77,8.620689655172415,0.763232,34.51,13,0,20,5,18,13,700,17,7,1.4
2019-06-03 20:26:45.654,1559593605654,m8rvq,2,snake,77,8.403361344537815,0.76738,34.51,13,0,20,5,18,13,700,17,7,1.4
2019-06-03 20:26:46.655,1559593606655,m8rvq,2,snake,77,8.333333333333334,0.7964159999999999,34.51,13,0,20,5,18,13,700,17,7,0.6
2019-06-03 20:26:47.656,1559593607656,m8rvq,2,snake,78,8.333333333333334,0.796416,34.51,13,0,20,5,18,13,800,17,7,0.6
2019-06-03 20:26:48.656,1559593608656,m8rvq,2,snake,76,8.333333333333334,0.8047120000000001,34.51,13,0,20,5,18,13,800,17,7,0.6
2019-06-03 20:26:49.657,1559593609657,m8rvq,2,snake,76,8.264462809917354,0.804712,34.51,13,0,20,5,18,13,900,17,7,0.6
2019-06-03 20:26:50.656,1559593610656,m8rvq,2,snake,75,8.264462809917354,0.813008,34.51,13,0,20,5,18,13,900,17,7,0.6
2019-06-03 20:26:51.657,1559593611657,m8rvq,2,snake,75,8.264462809917354,0.8088599999999999,34.51,13,0,20,5,18,13,0,17,7,1.2
2019-06-03 20:26:52.657,1559593612657,m8rvq,2,snake,74,8.333333333333334,0.8047119999999999,34.51,13,0,20,5,18,13,0,17,7,1.2
2019-06-03 20:26:53.657,1559593613657,m8rvq,2,snake,74,8.474576271186441,0.8047119999999999,34.51,13,0,20,5,18,13,100,17,7,1.2
2019-06-03 20:26:54.657,1559593614657,m8rvq,2,snake,74,8.403361344537815,0.7908853333333333,34.51,13,0,20,5,18,13,100,17,7,1.2
2019-06-03 20:26:55.657,1559593615657,m8rvq,2,snake,75,8.403361344537815,0.771528,34.51,13,0,20,5,18,13,0,17,7,1.2
2019-06-03 20:26:56.671,1559593616671,m8rvq,2,snake,75,8.333333333333334,0.763232,34.51,13,0,20,5,18,13,0,17,7,1.0
2019-06-03 20:26:57.671,1559593617671,m8rvq,2,snake,75,8.333333333333334,0.754936,34.51,13,0,20,5,18,13,0,17,7,1.0
2019-06-03 20:26:58.672,1559593618672,m8rvq,2,snake,76,8.333333333333334,0.754936,34.51,13,0,20,5,18,13,100,17,7,1.0
2019-06-03 20:26:59.673,1559593619673,m8rvq,2,snake,77,8.264462809917354,0.759084,34.51,13,0,20,5,18,13,200,17,7,1.0
2019-06-03 20:27:00.671,1559593620671,m8rvq,2,snake,77,8.264462809917354,0.76738,34.51,13,0,20,5,18,13,200,17,7,1.0
2019-06-03 20:27:01.671,1559593621671,m8rvq,2,snake,77,8.333333333333334,0.7715279999999999,34.51,13,0,20,5,18,13,300,17,7,1.4
2019-06-03 20:27:02.671,1559593622671,m8rvq,2,snake,78,8.264462809917354,0.7632319999999999,34.51,13,0,20,5,18,13,300,17,7,1.4
2019-06-03 20:27:03.671,1559593623671,m8rvq,2,snake,77,8.264462809917354,0.759084,34.51,13,0,20,5,18,13,400,17,7,1.4
2019-06-03 20:27:04.672,1559593624672,m8rvq,2,snake,77,8.264462809917354,0.7577013333333333,34.51,13,0,20,5,18,13,500,17,7,1.4
2019-06-03 20:27:05.673,1559593625673,m8rvq,2,snake,78,8.19672131147541,0.771528,34.51,13,0,20,5,18,13,500,17,7,1.4
2019-06-03 20:27:06.674,1559593626674,m8rvq,2,snake,77,8.19672131147541,0.775676,34.51,13,0,20,5,18,13,500,17,7,1.8
2019-06-03 20:27:07.677,1559593627677,m8rvq,2,snake,77,8.19672131147541,0.7839719999999999,34.56,13,0,20,5,18,13,600,17,7,1.8
2019-06-03 20:27:08.694,1559593628694,m8rvq,2,snake,77,8.19672131147541,0.783972,34.56,13,0,20,5,18,13,600,17,7,1.8
2019-06-03 20:27:09.695,1559593629695,m8rvq,2,snake,78,8.19672131147541,0.792268,34.56,13,0,20,5,18,13,600,17,7,1.8
2019-06-03 20:27:10.696,1559593630696,m8rvq,2,snake,76,8.19672131147541,0.78812,34.56,13,0,20,5,18,13,600,17,7,1.8
2019-06-03 20:27:11.697,1559593631697,m8rvq,2,snake,75,8.19672131147541,0.7853546666666666,34.56,13,0,20,5,18,13,600,17,7,1.6
2019-06-03 20:27:12.697,1559593632697,m8rvq,2,snake,76,8.130081300813009,0.775676,34.56,13,0,20,5,18,13,600,17,7,1.6
2019-06-03 20:27:13.697,1559593633697,m8rvq,2,snake,75,8.333333333333334,0.771528,34.56,13,0,20,5,18,13,600,17,7,1.6
2019-06-03 20:27:14.698,1559593634698,m8rvq,2,snake,76,8.333333333333334,0.76738,34.56,13,0,20,5,18,13,700,17,7,1.6
2019-06-03 20:27:15.698,1559593635698,m8rvq,2,snake,76,8.264462809917354,0.74664,34.56,13,0,20,5,18,13,700,17,7,1.6
2019-06-03 20:27:16.699,1559593636699,m8rvq,2,snake,77,8.19672131147541,0.738344,34.56,13,0,20,5,18,13,700,17,7,1.8
2019-06-03 20:27:17.699,1559593637699,m8rvq,2,snake,78,8.19672131147541,0.734196,34.56,13,0,20,5,18,13,700,17,7,1.8
2019-06-03 20:27:18.700,1559593638700,m8rvq,2,snake,79,8.19672131147541,0.730048,34.56,13,0,20,5,18,13,800,17,7,1.8
2019-06-03 20:27:19.699,1559593639699,m8rvq,2,snake,79,8.264462809917354,0.7341960000000001,34.56,13,0,20,5,18,13,800,17,7,1.8
2019-06-03 20:27:20.710,1559593640710,m8rvq,2,snake,80,8.264462809917354,0.7400032000000001,34.56,13,0,20,5,18,13,0,17,7,1.8
2019-06-03 20:27:21.710,1559593641710,m8rvq,2,snake,80,8.19672131147541,0.7507879999999999,34.56,13,0,20,5,18,13,0,17,7,1.8
2019-06-03 20:27:22.710,1559593642710,m8rvq,2,snake,80,8.19672131147541,0.759084,34.56,13,0,20,5,18,13,0,17,7,1.8
2019-06-03 20:27:23.710,1559593643710,m8rvq,2,snake,79,8.130081300813009,0.7590840000000001,34.56,13,0,20,5,18,13,100,17,7,1.8
2019-06-03 20:27:24.711,1559593644711,m8rvq,2,snake,79,8.130081300813009,0.750788,34.56,13,0,20,5,18,13,100,17,7,1.8
2019-06-03 20:27:25.712,1559593645712,m8rvq,2,snake,79,8.19672131147541,0.738344,34.56,13,0,20,5,18,13,200,17,7,1.8
