datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,points,subjective_diff,subjective_fun,click_per_second
2019-05-26 14:41:53.820,1558881713820,p04js,2,snake,67,0.3834355828220859,0.8904373333333333,31.59,14,14,16,14,14,14,0,14,15,0.4
2019-05-26 14:41:54.825,1558881714825,p04js,2,snake,68,0.3824091778202677,0.929152,31.59,14,14,16,14,14,14,0,14,15,0.4
2019-05-26 14:41:55.826,1558881715826,p04js,2,snake,68,0.3843197540353574,1.0508266666666668,31.59,14,14,16,14,14,14,0,14,15,0.4
2019-05-26 14:41:56.826,1558881716826,p04js,2,snake,69,0.38299502106472616,0.91256,31.59,14,14,16,14,14,14,0,14,15,0.2
2019-05-26 14:41:57.827,1558881717827,p04js,2,snake,68,0.3852080123266564,0.85034,31.83,14,14,16,14,14,14,0,14,15,0.2
2019-05-26 14:41:58.825,1558881718825,p04js,2,snake,68,0.3843197540353574,0.7742933333333334,31.83,14,14,16,14,14,14,0,14,15,0.2
2019-05-26 14:41:59.835,1558881719835,p04js,2,snake,68,0.3866976024748647,0.9402133333333333,31.83,14,14,16,14,14,14,0,14,15,0.2
2019-05-26 14:42:00.835,1558881720835,p04js,2,snake,67,0.3852080123266564,0.9498920000000001,31.83,14,14,16,14,14,14,0,14,15,0.2
2019-05-26 14:42:01.862,1558881721862,p04js,2,snake,67,0.3875968992248062,0.9070293333333334,31.83,14,14,16,14,14,14,0,14,15,1.0
2019-05-26 14:42:02.866,1558881722866,p04js,2,snake,67,0.38580246913580246,0.908412,31.83,14,14,16,14,14,14,0,14,15,1.0
2019-05-26 14:42:03.866,1558881723866,p04js,2,snake,67,0.3885003885003885,0.734196,31.83,14,14,16,14,14,14,0,14,15,1.0
2019-05-26 14:42:04.865,1558881724865,p04js,2,snake,67,0.3885003885003885,0.7433216,31.83,14,14,16,14,14,14,0,14,15,1.0
2019-05-26 14:42:05.867,1558881725867,p04js,2,snake,67,0.3866976024748647,0.655384,31.83,14,14,16,14,14,14,0,14,15,1.0
2019-05-26 14:42:06.867,1558881726867,p04js,2,snake,67,0.38955979742890534,0.879376,31.83,14,14,16,14,14,14,0,14,15,1.2
2019-05-26 14:42:07.867,1558881727867,p04js,2,snake,68,0.3875968992248062,0.9180906666666666,31.83,14,14,16,14,14,14,0,14,15,1.2
2019-05-26 14:42:08.876,1558881728876,p04js,2,snake,68,0.39093041438623927,1.128256,31.83,14,14,16,14,14,14,0,14,15,1.2
2019-05-26 14:42:09.878,1558881729878,p04js,2,snake,67,0.3885003885003885,1.1614399999999998,31.83,14,14,16,14,14,14,0,14,15,1.2
2019-05-26 14:42:10.879,1558881730879,p04js,2,snake,67,0.3885003885003885,1.0563573333333331,31.83,14,14,16,14,14,14,0,14,15,1.2
2019-05-26 14:42:11.880,1558881731880,p04js,2,snake,68,0.39184952978056425,0.7411093333333333,31.83,14,14,16,14,14,14,0,14,15,0.4
2019-05-26 14:42:12.879,1558881732879,p04js,2,snake,68,0.39001560062402496,0.7079253333333334,31.83,14,14,16,14,14,14,0,14,15,0.4
2019-05-26 14:42:13.879,1558881733879,p04js,2,snake,67,0.39323633503735744,0.854488,31.83,14,14,16,14,14,14,0,14,15,0.4
2019-05-26 14:42:14.880,1558881734880,p04js,2,snake,67,0.3927729772191673,0.846192,31.83,14,14,16,14,14,14,0,14,15,0.4
2019-05-26 14:42:15.880,1558881735880,p04js,2,snake,67,0.39323633503735744,0.771528,31.83,14,14,16,14,14,14,0,14,15,0.4
2019-05-26 14:42:16.880,1558881736880,p04js,2,snake,68,0.39463299131807417,0.6927159999999999,31.83,14,14,16,14,14,14,0,14,15,0.8
2019-05-26 14:42:17.881,1558881737881,p04js,2,snake,69,0.3927729772191673,0.48669866666666656,31.83,14,14,16,14,14,14,0,14,15,0.8
2019-05-26 14:42:18.883,1558881738883,p04js,2,snake,69,0.3937007874015748,0.5356845714285713,31.83,14,14,16,14,14,14,0,14,15,0.8
2019-05-26 14:42:19.882,1558881739882,p04js,2,snake,69,0.39619651347068147,0.530944,31.83,14,14,16,14,14,14,0,14,15,0.8
2019-05-26 14:42:20.885,1558881740885,p04js,2,snake,69,0.3941663381947182,0.8461919999999999,31.83,14,14,16,14,14,14,0,14,15,0.8
2019-05-26 14:42:21.887,1558881741887,p04js,2,snake,70,0.39463299131807417,0.9402133333333333,31.83,14,14,16,14,14,14,0,14,15,0.6
2019-05-26 14:42:22.889,1558881742889,p04js,2,snake,70,0.3976143141153082,0.8683146666666667,31.83,14,14,16,14,14,14,0,14,15,0.6
2019-05-26 14:42:23.892,1558881743892,p04js,2,snake,70,0.3957261574990107,0.7259,31.83,14,14,16,14,14,14,0,14,15,0.6
2019-05-26 14:42:24.891,1558881744891,p04js,2,snake,71,0.3971405877680699,0.7176039999999999,31.83,14,14,16,14,14,14,0,14,15,0.6
2019-05-26 14:42:25.892,1558881745892,p04js,2,snake,72,0.39904229848363926,0.804712,31.83,14,14,16,14,14,14,0,14,15,0.6
